Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,
14-01-2021,China Ferry Terminal,Departure,0,0,0,0,
14-01-2021,Harbour Control,Arrival,0,0,0,0,
14-01-2021,Harbour Control,Departure,0,0,0,0,
14-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
14-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
14-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
14-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
14-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
14-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
15-01-2021,Airport,Arrival,532,1,30,563,
15-01-2021,Airport,Departure,1220,24,47,1291,
15-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
15-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
15-01-2021,Hung Hom,Arrival,0,0,0,0,
15-01-2021,Hung Hom,Departure,0,0,0,0,
15-01-2021,Lo Wu,Arrival,0,0,0,0,
15-01-2021,Lo Wu,Departure,0,0,0,0,
15-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
15-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
15-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
15-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
15-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,103,3,5,111,
15-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,251,3,4,258,
15-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
15-01-2021,Lok Ma Chau,Departure,0,0,0,0,
15-01-2021,Man Kam To,Arrival,0,0,0,0,
15-01-2021,Man Kam To,Departure,0,0,0,0,
15-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
15-01-2021,Sha Tau Kok,Departure,0,0,0,0,
15-01-2021,Shenzhen Bay,Arrival,1190,79,2,1271,
15-01-2021,Shenzhen Bay,Departure,2054,133,3,2190,
15-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
15-01-2021,China Ferry Terminal,Departure,0,0,0,0,
15-01-2021,Harbour Control,Arrival,0,0,0,0,
15-01-2021,Harbour Control,Departure,0,0,0,0,
15-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
15-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
15-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
15-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
15-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
15-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
16-01-2021,Airport,Arrival,525,10,25,560,
16-01-2021,Airport,Departure,1166,16,24,1206,
16-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
16-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
16-01-2021,Hung Hom,Arrival,0,0,0,0,
16-01-2021,Hung Hom,Departure,0,0,0,0,
16-01-2021,Lo Wu,Arrival,0,0,0,0,
16-01-2021,Lo Wu,Departure,0,0,0,0,
16-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
16-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
16-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
16-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
16-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,93,3,8,104,
16-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,246,10,2,258,
16-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
16-01-2021,Lok Ma Chau,Departure,0,0,0,0,
16-01-2021,Man Kam To,Arrival,0,0,0,0,
16-01-2021,Man Kam To,Departure,0,0,0,0,
16-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
16-01-2021,Sha Tau Kok,Departure,0,0,0,0,
16-01-2021,Shenzhen Bay,Arrival,965,128,1,1094,
16-01-2021,Shenzhen Bay,Departure,1926,116,0,2042,
16-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
16-01-2021,China Ferry Terminal,Departure,0,0,0,0,
16-01-2021,Harbour Control,Arrival,0,0,0,0,
16-01-2021,Harbour Control,Departure,0,0,0,0,
16-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
16-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
16-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
16-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
16-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
16-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
17-01-2021,Airport,Arrival,642,4,29,675,
17-01-2021,Airport,Departure,1212,25,30,1267,
17-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
17-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
17-01-2021,Hung Hom,Arrival,0,0,0,0,
17-01-2021,Hung Hom,Departure,0,0,0,0,
17-01-2021,Lo Wu,Arrival,0,0,0,0,
17-01-2021,Lo Wu,Departure,0,0,0,0,
17-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
17-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
17-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
17-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
17-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,93,5,2,100,
17-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,223,7,3,233,
17-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
17-01-2021,Lok Ma Chau,Departure,0,0,0,0,
17-01-2021,Man Kam To,Arrival,0,0,0,0,
17-01-2021,Man Kam To,Departure,0,0,0,0,
17-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
17-01-2021,Sha Tau Kok,Departure,0,0,0,0,
17-01-2021,Shenzhen Bay,Arrival,864,84,2,950,
17-01-2021,Shenzhen Bay,Departure,1683,110,1,1794,
17-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
17-01-2021,China Ferry Terminal,Departure,0,0,0,0,
17-01-2021,Harbour Control,Arrival,0,0,0,0,
17-01-2021,Harbour Control,Departure,0,0,0,0,
17-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
17-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
17-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
17-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
17-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
17-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
18-01-2021,Airport,Arrival,337,1,8,346,
18-01-2021,Airport,Departure,478,6,17,501,
18-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
18-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
18-01-2021,Hung Hom,Arrival,0,0,0,0,
18-01-2021,Hung Hom,Departure,0,0,0,0,
18-01-2021,Lo Wu,Arrival,0,0,0,0,
18-01-2021,Lo Wu,Departure,0,0,0,0,
18-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
18-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
18-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
18-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
18-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,151,4,4,159,
18-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,192,8,1,201,
18-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
18-01-2021,Lok Ma Chau,Departure,0,0,0,0,
18-01-2021,Man Kam To,Arrival,0,0,0,0,
18-01-2021,Man Kam To,Departure,0,0,0,0,
18-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
18-01-2021,Sha Tau Kok,Departure,0,0,0,0,
18-01-2021,Shenzhen Bay,Arrival,1350,79,1,1430,
18-01-2021,Shenzhen Bay,Departure,1586,138,2,1726,
18-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
18-01-2021,China Ferry Terminal,Departure,0,0,0,0,
18-01-2021,Harbour Control,Arrival,0,0,0,0,
18-01-2021,Harbour Control,Departure,0,0,0,0,
18-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
18-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
18-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
18-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
18-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
18-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
19-01-2021,Airport,Arrival,488,3,15,506,
19-01-2021,Airport,Departure,1175,20,53,1248,
19-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
19-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
19-01-2021,Hung Hom,Arrival,0,0,0,0,
19-01-2021,Hung Hom,Departure,0,0,0,0,
19-01-2021,Lo Wu,Arrival,0,0,0,0,
19-01-2021,Lo Wu,Departure,0,0,0,0,
19-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
19-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
19-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
19-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
19-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,87,4,13,104,
19-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,220,8,1,229,
19-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
19-01-2021,Lok Ma Chau,Departure,0,0,0,0,
19-01-2021,Man Kam To,Arrival,0,0,0,0,
19-01-2021,Man Kam To,Departure,0,0,0,0,
19-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
19-01-2021,Sha Tau Kok,Departure,0,0,0,0,
19-01-2021,Shenzhen Bay,Arrival,846,81,3,930,
19-01-2021,Shenzhen Bay,Departure,1466,123,4,1593,
19-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
19-01-2021,China Ferry Terminal,Departure,0,0,0,0,
19-01-2021,Harbour Control,Arrival,0,0,0,0,
19-01-2021,Harbour Control,Departure,0,0,0,0,
19-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
19-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
19-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
19-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
19-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
19-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
20-01-2021,Airport,Arrival,538,2,11,551,
20-01-2021,Airport,Departure,540,3,21,564,
20-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
20-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
20-01-2021,Hung Hom,Arrival,0,0,0,0,
20-01-2021,Hung Hom,Departure,0,0,0,0,
20-01-2021,Lo Wu,Arrival,0,0,0,0,
20-01-2021,Lo Wu,Departure,0,0,0,0,
20-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
20-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
20-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
20-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
20-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,113,7,8,128,
20-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,189,10,5,204,
20-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
20-01-2021,Lok Ma Chau,Departure,0,0,0,0,
20-01-2021,Man Kam To,Arrival,0,0,0,0,
20-01-2021,Man Kam To,Departure,0,0,0,0,
20-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
20-01-2021,Sha Tau Kok,Departure,0,0,0,0,
20-01-2021,Shenzhen Bay,Arrival,1054,88,2,1144,
20-01-2021,Shenzhen Bay,Departure,1581,118,2,1701,
20-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
20-01-2021,China Ferry Terminal,Departure,0,0,0,0,
20-01-2021,Harbour Control,Arrival,0,0,0,0,
20-01-2021,Harbour Control,Departure,0,0,0,0,
20-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
20-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
20-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
20-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
20-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
20-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
21-01-2021,Airport,Arrival,392,5,18,415,
21-01-2021,Airport,Departure,912,31,41,984,
21-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
21-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
21-01-2021,Hung Hom,Arrival,0,0,0,0,
21-01-2021,Hung Hom,Departure,0,0,0,0,
21-01-2021,Lo Wu,Arrival,0,0,0,0,
21-01-2021,Lo Wu,Departure,0,0,0,0,
21-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
21-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
21-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
21-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
21-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,100,3,5,108,
21-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,201,12,0,213,
21-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
21-01-2021,Lok Ma Chau,Departure,0,0,0,0,
21-01-2021,Man Kam To,Arrival,0,0,0,0,
21-01-2021,Man Kam To,Departure,0,0,0,0,
21-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
21-01-2021,Sha Tau Kok,Departure,0,0,0,0,
21-01-2021,Shenzhen Bay,Arrival,741,92,2,835,
21-01-2021,Shenzhen Bay,Departure,1121,85,1,1207,
21-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
21-01-2021,China Ferry Terminal,Departure,0,0,0,0,
21-01-2021,Harbour Control,Arrival,0,0,0,0,
21-01-2021,Harbour Control,Departure,0,0,0,0,
21-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
21-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
21-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
21-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
21-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
21-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
22-01-2021,Airport,Arrival,453,1,12,466,
22-01-2021,Airport,Departure,709,3,49,761,
22-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
22-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
22-01-2021,Hung Hom,Arrival,0,0,0,0,
22-01-2021,Hung Hom,Departure,0,0,0,0,
22-01-2021,Lo Wu,Arrival,0,0,0,0,
22-01-2021,Lo Wu,Departure,0,0,0,0,
22-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
22-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
22-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
22-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
22-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,91,6,9,106,
22-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,174,5,1,180,
22-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
22-01-2021,Lok Ma Chau,Departure,0,0,0,0,
22-01-2021,Man Kam To,Arrival,0,0,0,0,
22-01-2021,Man Kam To,Departure,0,0,0,0,
22-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
22-01-2021,Sha Tau Kok,Departure,0,0,0,0,
22-01-2021,Shenzhen Bay,Arrival,1058,76,5,1139,
22-01-2021,Shenzhen Bay,Departure,1002,82,3,1087,
22-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
22-01-2021,China Ferry Terminal,Departure,0,0,0,0,
22-01-2021,Harbour Control,Arrival,0,0,0,0,
22-01-2021,Harbour Control,Departure,0,0,0,0,
22-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
22-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
22-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
22-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
22-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
22-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
23-01-2021,Airport,Arrival,466,11,21,498,
23-01-2021,Airport,Departure,1008,17,39,1064,
23-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
23-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
23-01-2021,Hung Hom,Arrival,0,0,0,0,
23-01-2021,Hung Hom,Departure,0,0,0,0,
23-01-2021,Lo Wu,Arrival,0,0,0,0,
23-01-2021,Lo Wu,Departure,0,0,0,0,
23-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
23-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
23-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
23-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
23-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,103,2,3,108,
23-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,153,7,0,160,
23-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
23-01-2021,Lok Ma Chau,Departure,0,0,0,0,
23-01-2021,Man Kam To,Arrival,0,0,0,0,
23-01-2021,Man Kam To,Departure,0,0,0,0,
23-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
23-01-2021,Sha Tau Kok,Departure,0,0,0,0,
23-01-2021,Shenzhen Bay,Arrival,1101,108,5,1214,
23-01-2021,Shenzhen Bay,Departure,959,71,1,1031,
23-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
23-01-2021,China Ferry Terminal,Departure,0,0,0,0,
23-01-2021,Harbour Control,Arrival,0,0,0,0,
23-01-2021,Harbour Control,Departure,0,0,0,0,
23-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
23-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
23-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
23-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
23-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
23-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
24-01-2021,Airport,Arrival,660,5,32,697,
24-01-2021,Airport,Departure,1163,11,44,1218,
24-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
24-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
24-01-2021,Hung Hom,Arrival,0,0,0,0,
24-01-2021,Hung Hom,Departure,0,0,0,0,
24-01-2021,Lo Wu,Arrival,0,0,0,0,
24-01-2021,Lo Wu,Departure,0,0,0,0,
24-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
24-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
24-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
24-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
24-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,123,8,2,133,
24-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,128,7,0,135,
24-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
24-01-2021,Lok Ma Chau,Departure,0,0,0,0,
24-01-2021,Man Kam To,Arrival,0,0,0,0,
24-01-2021,Man Kam To,Departure,0,0,0,0,
24-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
24-01-2021,Sha Tau Kok,Departure,0,0,0,0,
24-01-2021,Shenzhen Bay,Arrival,1109,126,4,1239,
24-01-2021,Shenzhen Bay,Departure,504,37,0,541,
24-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
24-01-2021,China Ferry Terminal,Departure,0,0,0,0,
24-01-2021,Harbour Control,Arrival,0,0,0,0,
24-01-2021,Harbour Control,Departure,0,0,0,0,
24-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
24-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
24-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
24-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
24-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
24-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
25-01-2021,Airport,Arrival,362,0,8,370,
25-01-2021,Airport,Departure,436,3,22,461,
25-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
25-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
25-01-2021,Hung Hom,Arrival,0,0,0,0,
25-01-2021,Hung Hom,Departure,0,0,0,0,
25-01-2021,Lo Wu,Arrival,0,0,0,0,
25-01-2021,Lo Wu,Departure,0,0,0,0,
25-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
25-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
25-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
25-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
25-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,75,5,5,85,
25-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,98,6,0,104,
25-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
25-01-2021,Lok Ma Chau,Departure,0,0,0,0,
25-01-2021,Man Kam To,Arrival,0,0,0,0,
25-01-2021,Man Kam To,Departure,0,0,0,0,
25-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
25-01-2021,Sha Tau Kok,Departure,0,0,0,0,
25-01-2021,Shenzhen Bay,Arrival,889,86,4,979,
25-01-2021,Shenzhen Bay,Departure,637,32,1,670,
25-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
25-01-2021,China Ferry Terminal,Departure,0,0,0,0,
25-01-2021,Harbour Control,Arrival,0,0,0,0,
25-01-2021,Harbour Control,Departure,0,0,0,0,
25-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
25-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
25-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
25-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
25-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
25-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
26-01-2021,Airport,Arrival,496,3,10,509,
26-01-2021,Airport,Departure,814,7,45,866,
26-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
26-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
26-01-2021,Hung Hom,Arrival,0,0,0,0,
26-01-2021,Hung Hom,Departure,0,0,0,0,
26-01-2021,Lo Wu,Arrival,0,0,0,0,
26-01-2021,Lo Wu,Departure,0,0,0,0,
26-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
26-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
26-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
26-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
26-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,115,1,2,118,
26-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,146,14,0,160,
26-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
26-01-2021,Lok Ma Chau,Departure,0,0,0,0,
26-01-2021,Man Kam To,Arrival,0,0,0,0,
26-01-2021,Man Kam To,Departure,0,0,0,0,
26-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
26-01-2021,Sha Tau Kok,Departure,0,0,0,0,
26-01-2021,Shenzhen Bay,Arrival,871,89,1,961,
26-01-2021,Shenzhen Bay,Departure,639,61,4,704,
26-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
26-01-2021,China Ferry Terminal,Departure,0,0,0,0,
26-01-2021,Harbour Control,Arrival,0,0,0,0,
26-01-2021,Harbour Control,Departure,0,0,0,0,
26-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
26-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
26-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
26-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
26-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
26-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
27-01-2021,Airport,Arrival,591,2,16,609,
27-01-2021,Airport,Departure,522,3,32,557,
27-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
27-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
27-01-2021,Hung Hom,Arrival,0,0,0,0,
27-01-2021,Hung Hom,Departure,0,0,0,0,
27-01-2021,Lo Wu,Arrival,0,0,0,0,
27-01-2021,Lo Wu,Departure,0,0,0,0,
27-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
27-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
27-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
27-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
27-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,106,5,7,118,
27-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,133,4,4,141,
27-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
27-01-2021,Lok Ma Chau,Departure,0,0,0,0,
27-01-2021,Man Kam To,Arrival,0,0,0,0,
27-01-2021,Man Kam To,Departure,0,0,0,0,
27-01-2021,Sha Tau Kok,Arrival,0,0,0,0,
27-01-2021,Sha Tau Kok,Departure,0,0,0,0,
27-01-2021,Shenzhen Bay,Arrival,1068,103,1,1172,
27-01-2021,Shenzhen Bay,Departure,618,35,1,654,
27-01-2021,China Ferry Terminal,Arrival,0,0,0,0,
27-01-2021,China Ferry Terminal,Departure,0,0,0,0,
27-01-2021,Harbour Control,Arrival,0,0,0,0,
27-01-2021,Harbour Control,Departure,0,0,0,0,
27-01-2021,Kai Tak Cruise Terminal,Arrival,0,0,0,0,
27-01-2021,Kai Tak Cruise Terminal,Departure,0,0,0,0,
27-01-2021,Macau Ferry Terminal,Arrival,0,0,0,0,
27-01-2021,Macau Ferry Terminal,Departure,0,0,0,0,
27-01-2021,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,
27-01-2021,Tuen Mun Ferry Terminal,Departure,0,0,0,0,
28-01-2021,Airport,Arrival,559,9,10,578,
28-01-2021,Airport,Departure,913,11,57,981,
28-01-2021,Express Rail Link West Kowloon,Arrival,0,0,0,0,
28-01-2021,Express Rail Link West Kowloon,Departure,0,0,0,0,
28-01-2021,Hung Hom,Arrival,0,0,0,0,
28-01-2021,Hung Hom,Departure,0,0,0,0,
28-01-2021,Lo Wu,Arrival,0,0,0,0,
28-01-2021,Lo Wu,Departure,0,0,0,0,
28-01-2021,Lok Ma Chau Spur Line,Arrival,0,0,0,0,
28-01-2021,Lok Ma Chau Spur Line,Departure,0,0,0,0,
28-01-2021,Heung Yuen Wai,Arrival,0,0,0,0,
28-01-2021,Heung Yuen Wai,Departure,0,0,0,0,
28-01-2021,Hong Kong-Zhuhai-Macao Bridge,Arrival,101,3,7,111,
28-01-2021,Hong Kong-Zhuhai-Macao Bridge,Departure,83,3,0,86,
28-01-2021,Lok Ma Chau,Arrival,0,0,0,0,
